phase,number,ga_rmse,abs_dTrP,state,parent_trial_id,seed,epochs,cfg_L,cfg_hidden,cfg_epochs,cfg_seed,cfg_print_every,cfg_logfile,cfg_csv,cfg_lr,cfg_w_plaq,cfg_w_wil11,cfg_w_wil12,cfg_w_wil22,cfg_w_wil13,cfg_w_wil23,cfg_w_cr,cfg_w_unitary,cfg_w_phi_smooth,cfg_w_theta_smooth,cfg_w_phi_l2,cfg_use_huber,cfg_huber_delta_wil,cfg_huber_delta_cr,cfg_teacher_seed,param_lr,param_use_huber,param_w_plaq,param_w_unitary,param_w_phi_smooth,param_w_theta_smooth,param_w_phi_l2,param_huber_delta_wil,param_huber_delta_cr
base,276,0.34543919563293457,0.18708330392837524,1,,42,300,4,32,300,42,200,,,0.0030919079763148958,0.05839282285710794,0.1,0.28,0.2,0.22,0.18,0.2,0.15338301716570069,0.05363202390765705,0.02821892744114103,0.00171709251928804,True,0.002404059625047921,0.012284904565261023,20250923,0.0030919079763148958,True,0.05839282285710794,0.15338301716570069,0.05363202390765705,0.02821892744114103,0.00171709251928804,0.002404059625047921,0.012284904565261023
base,396,0.3454524278640747,0.5810552835464478,1,,42,300,4,32,300,42,200,,,0.0035621939574188867,0.03128911405265599,0.1,0.28,0.2,0.22,0.18,0.2,0.13311281804059927,0.05594116132169202,0.039921235283937644,0.008983789283326469,False,0.003094425706198823,0.005986102350320905,20250923,0.0035621939574188867,False,0.03128911405265599,0.13311281804059927,0.05594116132169202,0.039921235283937644,0.008983789283326469,0.003094425706198823,0.005986102350320905
base,369,0.3455860912799835,0.2369149625301361,1,,42,300,4,32,300,42,200,,,0.0035621939574188867,0.024435402597364972,0.1,0.28,0.2,0.22,0.18,0.2,0.12712850190391353,0.05168733221792483,0.03162435576217032,0.0017419645362123444,False,0.003094425706198823,0.011982554184987608,20250923,0.0035621939574188867,False,0.024435402597364972,0.12712850190391353,0.05168733221792483,0.03162435576217032,0.0017419645362123444,0.003094425706198823,0.011982554184987608
base,445,0.3464489281177521,0.5146006345748901,1,,42,300,4,32,300,42,200,,,0.0035621939574188867,0.03677886835487656,0.1,0.28,0.2,0.22,0.18,0.2,0.15109713037527878,0.05168733221792483,0.03438953164647256,0.007294854520925368,True,0.002984406202618674,0.011982554184987608,20250923,0.0035621939574188867,True,0.03677886835487656,0.15109713037527878,0.05168733221792483,0.03438953164647256,0.007294854520925368,0.002984406202618674,0.011982554184987608
base,455,0.3465576469898224,0.7961377501487732,1,,42,300,4,32,300,42,200,,,0.0035621939574188867,0.0445901524130845,0.1,0.28,0.2,0.22,0.18,0.2,0.13311281804059927,0.04280632393370206,0.020968715084796148,0.002235981219398213,False,0.002404059625047921,0.014283913043120669,20250923,0.0035621939574188867,False,0.0445901524130845,0.13311281804059927,0.04280632393370206,0.020968715084796148,0.002235981219398213,0.002404059625047921,0.014283913043120669
base,406,0.34736505150794983,0.2806682288646698,1,,42,300,4,32,300,42,200,,,0.0035621939574188867,0.039976649232432965,0.1,0.28,0.2,0.22,0.18,0.2,0.03187413777803088,0.034981515278213915,0.039921235283937644,0.0016720448746557317,False,0.00955155915585546,0.005624086267024151,20250923,0.0035621939574188867,False,0.039976649232432965,0.03187413777803088,0.034981515278213915,0.039921235283937644,0.0016720448746557317,0.00955155915585546,0.005624086267024151
base,30,0.34739696979522705,0.2539598345756531,1,,42,300,4,32,300,42,200,,,0.003548547326960476,0.036470884657222966,0.1,0.28,0.2,0.22,0.18,0.2,0.08045398085597756,0.034829339653753635,0.030421982357023356,0.0017335439464799746,False,0.0030032195047247838,0.009337910384180923,20250923,0.003548547326960476,False,0.036470884657222966,0.08045398085597756,0.034829339653753635,0.030421982357023356,0.0017335439464799746,0.0030032195047247838,0.009337910384180923
base,423,0.34761562943458557,0.44253775477409363,1,,42,300,4,32,300,42,200,,,0.0035621939574188867,0.03677886835487656,0.1,0.28,0.2,0.22,0.18,0.2,0.13311281804059927,0.05168733221792483,0.03399499779117349,0.0050096016011145685,False,0.007751320554953205,0.005986102350320905,20250923,0.0035621939574188867,False,0.03677886835487656,0.13311281804059927,0.05168733221792483,0.03399499779117349,0.0050096016011145685,0.007751320554953205,0.005986102350320905
base,160,0.3476998507976532,0.6158673763275146,1,,42,300,4,32,300,42,200,,,0.0035621939574188867,0.024435402597364972,0.1,0.28,0.2,0.22,0.18,0.2,0.1661121029319328,0.048658873038264744,0.01704592496234259,0.0050096016011145685,False,0.003094425706198823,0.005986102350320905,20250923,0.0035621939574188867,False,0.024435402597364972,0.1661121029319328,0.048658873038264744,0.01704592496234259,0.0050096016011145685,0.003094425706198823,0.005986102350320905
base,245,0.3476998507976532,0.6158673763275146,1,,42,300,4,32,300,42,200,,,0.0035621939574188867,0.024435402597364972,0.1,0.28,0.2,0.22,0.18,0.2,0.1661121029319328,0.048658873038264744,0.01704592496234259,0.0050096016011145685,False,0.003094425706198823,0.005986102350320905,20250923,0.0035621939574188867,False,0.024435402597364972,0.1661121029319328,0.048658873038264744,0.01704592496234259,0.0050096016011145685,0.003094425706198823,0.005986102350320905
base,414,0.34778234362602234,0.556217610836029,1,,42,300,4,32,300,42,200,,,0.0035621939574188867,0.05014740192541536,0.1,0.28,0.2,0.22,0.18,0.2,0.13311281804059927,0.05168733221792483,0.03817592460304263,0.0005212999467929978,False,0.003094425706198823,0.005986102350320905,20250923,0.0035621939574188867,False,0.05014740192541536,0.13311281804059927,0.05168733221792483,0.03817592460304263,0.0005212999467929978,0.003094425706198823,0.005986102350320905
base,85,0.34907305240631104,0.22747504711151123,1,,42,300,4,32,300,42,200,,,0.0030919079763148958,0.025250315474981567,0.1,0.28,0.2,0.22,0.18,0.2,0.106236750333909,0.05363202390765705,0.03780816291652277,0.0014871668504089714,False,0.002404059625047921,0.012284904565261023,20250923,0.0030919079763148958,False,0.025250315474981567,0.106236750333909,0.05363202390765705,0.03780816291652277,0.0014871668504089714,0.002404059625047921,0.012284904565261023
base,102,0.34907305240631104,0.22747504711151123,1,,42,300,4,32,300,42,200,,,0.0030919079763148958,0.025250315474981567,0.1,0.28,0.2,0.22,0.18,0.2,0.106236750333909,0.05363202390765705,0.03780816291652277,0.0014871668504089714,False,0.002404059625047921,0.012284904565261023,20250923,0.0030919079763148958,False,0.025250315474981567,0.106236750333909,0.05363202390765705,0.03780816291652277,0.0014871668504089714,0.002404059625047921,0.012284904565261023
base,319,0.3491078317165375,0.23931542038917542,1,,42,300,4,32,300,42,200,,,0.0035621939574188867,0.05607404637299522,0.1,0.28,0.2,0.22,0.18,0.2,0.13311281804059927,0.05168733221792483,0.03351609602005637,0.009819409399060765,False,0.005976298713557774,0.0047901565485444966,20250923,0.0035621939574188867,False,0.05607404637299522,0.13311281804059927,0.05168733221792483,0.03351609602005637,0.009819409399060765,0.005976298713557774,0.0047901565485444966
base,442,0.3493580222129822,0.4560171961784363,1,,42,300,4,32,300,42,200,,,0.0035621939574188867,0.058410494547758166,0.1,0.28,0.2,0.22,0.18,0.2,0.13311281804059927,0.05508615015478824,0.03817592460304263,0.0016735601686910229,False,0.003094425706198823,0.01544837443902471,20250923,0.0035621939574188867,False,0.058410494547758166,0.13311281804059927,0.05508615015478824,0.03817592460304263,0.0016735601686910229,0.003094425706198823,0.01544837443902471
base,451,0.3495215177536011,0.2906621992588043,1,,42,300,4,32,300,42,200,,,0.0035621939574188867,0.03531475732722501,0.1,0.28,0.2,0.22,0.18,0.2,0.13311281804059927,0.05508615015478824,0.016645655277986667,0.009114227166150048,False,0.00955155915585546,0.013458062965265822,20250923,0.0035621939574188867,False,0.03531475732722501,0.13311281804059927,0.05508615015478824,0.016645655277986667,0.009114227166150048,0.00955155915585546,0.013458062965265822
base,389,0.3495490252971649,0.29014578461647034,1,,42,300,4,32,300,42,200,,,0.0035621939574188867,0.05023861051316454,0.1,0.28,0.2,0.22,0.18,0.2,0.10974706546421352,0.05508615015478824,0.03780816291652277,0.008983789283326469,False,0.00955155915585546,0.01464633643741786,20250923,0.0035621939574188867,False,0.05023861051316454,0.10974706546421352,0.05508615015478824,0.03780816291652277,0.008983789283326469,0.00955155915585546,0.01464633643741786
base,364,0.3495883643627167,0.5083441138267517,1,,42,300,4,32,300,42,200,,,0.0035621939574188867,0.03531475732722501,0.1,0.28,0.2,0.22,0.18,0.2,0.13311281804059927,0.0394423904172735,0.03780816291652277,0.0016720448746557317,False,0.002404059625047921,0.012284904565261023,20250923,0.0035621939574188867,False,0.03531475732722501,0.13311281804059927,0.0394423904172735,0.03780816291652277,0.0016720448746557317,0.002404059625047921,0.012284904565261023
base,383,0.3519288897514343,0.2699938118457794,1,,42,300,4,32,300,42,200,,,0.0035621939574188867,0.058410494547758166,0.1,0.28,0.2,0.22,0.18,0.2,0.13311281804059927,0.05508615015478824,0.0279390301345059,0.0016720448746557317,False,0.00955155915585546,0.01544837443902471,20250923,0.0035621939574188867,False,0.058410494547758166,0.13311281804059927,0.05508615015478824,0.0279390301345059,0.0016720448746557317,0.00955155915585546,0.01544837443902471
base,146,0.3535240590572357,0.15232053399085999,1,,42,300,4,32,300,42,200,,,0.0035621939574188867,0.024435402597364972,0.1,0.28,0.2,0.22,0.18,0.2,0.0469764246708733,0.05168733221792483,0.01704592496234259,0.0050096016011145685,False,0.003094425706198823,0.005986102350320905,20250923,0.0035621939574188867,False,0.024435402597364972,0.0469764246708733,0.05168733221792483,0.01704592496234259,0.0050096016011145685,0.003094425706198823,0.005986102350320905
base,258,0.3535240590572357,0.15232053399085999,1,,42,300,4,32,300,42,200,,,0.0035621939574188867,0.03677886835487656,0.1,0.28,0.2,0.22,0.18,0.2,0.13311281804059927,0.05168733221792483,0.01704592496234259,0.0050096016011145685,False,0.007751320554953205,0.005986102350320905,20250923,0.0035621939574188867,False,0.03677886835487656,0.13311281804059927,0.05168733221792483,0.01704592496234259,0.0050096016011145685,0.007751320554953205,0.005986102350320905
base,340,0.3535240590572357,0.15232053399085999,1,,42,300,4,32,300,42,200,,,0.0035621939574188867,0.03677886835487656,0.1,0.28,0.2,0.22,0.18,0.2,0.13311281804059927,0.05168733221792483,0.01704592496234259,0.0050096016011145685,False,0.007751320554953205,0.005986102350320905,20250923,0.0035621939574188867,False,0.03677886835487656,0.13311281804059927,0.05168733221792483,0.01704592496234259,0.0050096016011145685,0.007751320554953205,0.005986102350320905
base,372,0.3535240590572357,0.15232053399085999,1,,42,300,4,32,300,42,200,,,0.0035621939574188867,0.024435402597364972,0.1,0.28,0.2,0.22,0.18,0.2,0.13311281804059927,0.05168733221792483,0.01704592496234259,0.0050096016011145685,False,0.00955155915585546,0.013155392469318721,20250923,0.0035621939574188867,False,0.024435402597364972,0.13311281804059927,0.05168733221792483,0.01704592496234259,0.0050096016011145685,0.00955155915585546,0.013155392469318721
base,35,0.35410088300704956,0.1276567578315735,1,,42,300,4,32,300,42,200,,,0.0035621939574188867,0.03128911405265599,0.1,0.28,0.2,0.22,0.18,0.2,0.13311281804059927,0.05168733221792483,0.03817592460304263,0.007294854520925368,False,0.003094425706198823,0.005986102350320905,20250923,0.0035621939574188867,False,0.03128911405265599,0.13311281804059927,0.05168733221792483,0.03817592460304263,0.007294854520925368,0.003094425706198823,0.005986102350320905
base,183,0.35410088300704956,0.1276567578315735,1,,42,300,4,32,300,42,200,,,0.0035621939574188867,0.039976649232432965,0.1,0.28,0.2,0.22,0.18,0.2,0.13311281804059927,0.05168733221792483,0.03817592460304263,0.007294854520925368,False,0.008128620050216837,0.005624086267024151,20250923,0.0035621939574188867,False,0.039976649232432965,0.13311281804059927,0.05168733221792483,0.03817592460304263,0.007294854520925368,0.008128620050216837,0.005624086267024151
base,226,0.35410088300704956,0.1276567578315735,1,,42,300,4,32,300,42,200,,,0.0035621939574188867,0.039976649232432965,0.1,0.28,0.2,0.22,0.18,0.2,0.03187413777803088,0.05168733221792483,0.03817592460304263,0.007294854520925368,False,0.008128620050216837,0.005624086267024151,20250923,0.0035621939574188867,False,0.039976649232432965,0.03187413777803088,0.05168733221792483,0.03817592460304263,0.007294854520925368,0.008128620050216837,0.005624086267024151
base,257,0.35410088300704956,0.1276567578315735,1,,42,300,4,32,300,42,200,,,0.0035621939574188867,0.03128911405265599,0.1,0.28,0.2,0.22,0.18,0.2,0.13311281804059927,0.05168733221792483,0.03817592460304263,0.007294854520925368,False,0.003094425706198823,0.005986102350320905,20250923,0.0035621939574188867,False,0.03128911405265599,0.13311281804059927,0.05168733221792483,0.03817592460304263,0.007294854520925368,0.003094425706198823,0.005986102350320905
base,308,0.35410088300704956,0.1276567578315735,1,,42,300,4,32,300,42,200,,,0.0035621939574188867,0.05014740192541536,0.1,0.28,0.2,0.22,0.18,0.2,0.13311281804059927,0.05168733221792483,0.03817592460304263,0.007294854520925368,False,0.006754625054188376,0.01464633643741786,20250923,0.0035621939574188867,False,0.05014740192541536,0.13311281804059927,0.05168733221792483,0.03817592460304263,0.007294854520925368,0.006754625054188376,0.01464633643741786
base,360,0.35410088300704956,0.1276567578315735,1,,42,300,4,32,300,42,200,,,0.0035621939574188867,0.058410494547758166,0.1,0.28,0.2,0.22,0.18,0.2,0.13311281804059927,0.05168733221792483,0.03817592460304263,0.007294854520925368,False,0.003094425706198823,0.005986102350320905,20250923,0.0035621939574188867,False,0.058410494547758166,0.13311281804059927,0.05168733221792483,0.03817592460304263,0.007294854520925368,0.003094425706198823,0.005986102350320905
base,421,0.35410088300704956,0.1276567578315735,1,,42,300,4,32,300,42,200,,,0.0035621939574188867,0.039976649232432965,0.1,0.28,0.2,0.22,0.18,0.2,0.03187413777803088,0.05168733221792483,0.03817592460304263,0.007294854520925368,False,0.008128620050216837,0.005624086267024151,20250923,0.0035621939574188867,False,0.039976649232432965,0.03187413777803088,0.05168733221792483,0.03817592460304263,0.007294854520925368,0.008128620050216837,0.005624086267024151
base,288,0.354235976934433,0.21515023708343506,1,,42,300,4,32,300,42,200,,,0.0035621939574188867,0.05607404637299522,0.1,0.28,0.2,0.22,0.18,0.2,0.073719229055703,0.04000466794886905,0.020529895517486112,0.0023488713203427356,False,0.003094425706198823,0.005986102350320905,20250923,0.0035621939574188867,False,0.05607404637299522,0.073719229055703,0.04000466794886905,0.020529895517486112,0.0023488713203427356,0.003094425706198823,0.005986102350320905
base,306,0.3543338179588318,0.27130284905433655,1,,42,300,4,32,300,42,200,,,0.0035621939574188867,0.020316544308391554,0.1,0.28,0.2,0.22,0.18,0.2,0.13311281804059927,0.05363202390765705,0.03780816291652277,0.0016720448746557317,False,0.00955155915585546,0.01544837443902471,20250923,0.0035621939574188867,False,0.020316544308391554,0.13311281804059927,0.05363202390765705,0.03780816291652277,0.0016720448746557317,0.00955155915585546,0.01544837443902471
base,479,0.3546552360057831,0.18829062581062317,1,,42,300,4,32,300,42,200,,,0.0035621939574188867,0.027387028294465852,0.1,0.28,0.2,0.22,0.18,0.2,0.13311281804059927,0.05508615015478824,0.030387321275403202,0.001370983452487797,False,0.0028732743401935633,0.01544837443902471,20250923,0.0035621939574188867,False,0.027387028294465852,0.13311281804059927,0.05508615015478824,0.030387321275403202,0.001370983452487797,0.0028732743401935633,0.01544837443902471
base,198,0.35729941725730896,0.6932850480079651,1,,42,300,4,32,300,42,200,,,0.003005479897668734,0.055861338625624035,0.1,0.28,0.2,0.22,0.18,0.2,0.18136793937617357,0.038353199188829554,0.026407009334722953,0.006939277165142464,True,0.002649407438159711,0.004891130272632027,20250923,0.003005479897668734,True,0.055861338625624035,0.18136793937617357,0.038353199188829554,0.026407009334722953,0.006939277165142464,0.002649407438159711,0.004891130272632027
base,218,0.3573862314224243,0.42530420422554016,1,,42,300,4,32,300,42,200,,,0.0030919079763148958,0.025250315474981567,0.1,0.28,0.2,0.22,0.18,0.2,0.106236750333909,0.033580189910181434,0.03780816291652277,0.0014871668504089714,False,0.0046272864603270365,0.012284904565261023,20250923,0.0030919079763148958,False,0.025250315474981567,0.106236750333909,0.033580189910181434,0.03780816291652277,0.0014871668504089714,0.0046272864603270365,0.012284904565261023
base,425,0.35815054178237915,0.6932229399681091,1,,42,300,4,32,300,42,200,,,0.0035621939574188867,0.053538931715139265,0.1,0.28,0.2,0.22,0.18,0.2,0.13311281804059927,0.05508615015478824,0.03817592460304263,0.0016720448746557317,False,0.00955155915585546,0.01544837443902471,20250923,0.0035621939574188867,False,0.053538931715139265,0.13311281804059927,0.05508615015478824,0.03817592460304263,0.0016720448746557317,0.00955155915585546,0.01544837443902471
base,58,0.35901373624801636,1.1298682689666748,1,,42,300,4,32,300,42,200,,,0.006204523441828006,0.05156372995744603,0.1,0.28,0.2,0.22,0.18,0.2,0.12412635902897101,0.033580189910181434,0.0241857359575812,0.00171709251928804,False,0.0046272864603270365,0.007234423534334908,20250923,0.006204523441828006,False,0.05156372995744603,0.12412635902897101,0.033580189910181434,0.0241857359575812,0.00171709251928804,0.0046272864603270365,0.007234423534334908
base,110,0.35950392484664917,0.18640437722206116,1,,42,300,4,32,300,42,200,,,0.0030919079763148958,0.025250315474981567,0.1,0.28,0.2,0.22,0.18,0.2,0.14725235654866164,0.05363202390765705,0.03780816291652277,0.001370983452487797,False,0.0028732743401935633,0.01464633643741786,20250923,0.0030919079763148958,False,0.025250315474981567,0.14725235654866164,0.05363202390765705,0.03780816291652277,0.001370983452487797,0.0028732743401935633,0.01464633643741786
